,Date,FIPS,Recip_County,Recip_State,Series_Complete_Pop_Pct,Metro_status
1827,10/22/2021,29185,St. Clair County,MO,31.3,Non-metro
1828,10/22/2021,17085,Jo Daviess County,IL,67.5,Non-metro
1829,10/22/2021,40067,Jefferson County,OK,37.8,Non-metro
1830,10/22/2021,48257,Kaufman County,TX,44.8,Metro
1831,10/22/2021,22061,Lincoln Parish,LA,38.0,Non-metro
1832,10/22/2021,1111,Randolph County,AL,29.8,Non-metro
1833,10/22/2021,28111,Perry County,MS,32.8,Metro
1834,10/22/2021,37085,Harnett County,NC,34.2,Non-metro
1835,10/22/2021,28063,Jefferson County,MS,61.4,Non-metro
1836,10/22/2021,16085,Valley County,ID,52.6,Non-metro
1837,10/22/2021,20103,Leavenworth County,KS,53.6,Metro
1838,10/22/2021,19079,Hamilton County,IA,56.6,Non-metro
1839,10/22/2021,8101,Pueblo County,CO,49.1,Metro
1840,10/22/2021,19191,Winneshiek County,IA,56.3,Non-metro
1841,10/22/2021,48007,Aransas County,TX,51.8,Metro
1842,10/22/2021,12001,Alachua County,FL,59.6,Metro
1843,10/22/2021,47147,Robertson County,TN,45.7,Metro
1844,10/22/2021,25001,Barnstable County,MA,5.2,Metro
1845,10/22/2021,55015,Calumet County,WI,50.3,Metro
1846,10/22/2021,1101,Montgomery County,AL,45.4,Metro
1847,10/22/2021,13089,DeKalb County,GA,31.7,Metro
1848,10/22/2021,55063,La Crosse County,WI,61.3,Metro
1849,10/22/2021,13163,Jefferson County,GA,31.9,Non-metro
1850,10/22/2021,42089,Monroe County,PA,54.9,Metro
1851,10/22/2021,31141,Platte County,NE,41.0,Non-metro
1853,10/22/2021,22005,Ascension Parish,LA,44.9,Metro
1854,10/22/2021,5015,Carroll County,AR,40.0,Non-metro
1855,10/22/2021,46101,Moody County,SD,39.2,Non-metro
1856,10/22/2021,5093,Mississippi County,AR,35.6,Non-metro
1857,10/22/2021,31091,Hooker County,NE,39.0,Non-metro
1858,10/22/2021,45003,Aiken County,SC,41.3,Metro
1859,10/22/2021,46093,Meade County,SD,48.8,Metro
1860,10/22/2021,22069,Natchitoches Parish,LA,38.1,Non-metro
1861,10/22/2021,51139,Page County,VA,35.5,Non-metro
1862,10/22/2021,8023,Costilla County,CO,54.2,Non-metro
1863,10/22/2021,1081,Lee County,AL,34.4,Metro
1865,10/22/2021,48281,Lampasas County,TX,39.2,Metro
1866,10/22/2021,16071,Oneida County,ID,35.3,Non-metro
1867,10/22/2021,40073,Kingfisher County,OK,40.8,Non-metro
1868,10/22/2021,44007,Providence County,RI,62.2,Metro
1869,10/22/2021,36103,Suffolk County,NY,66.7,Metro
1870,10/22/2021,17113,McLean County,IL,51.9,Metro
1871,10/22/2021,37141,Pender County,NC,45.2,Metro
1872,10/22/2021,45069,Marlboro County,SC,38.1,Non-metro
1873,10/22/2021,29186,Ste. Genevieve County,MO,41.1,Non-metro
1874,10/22/2021,72139,Trujillo Alto Municipio,PR,45.4,Metro
1875,10/22/2021,51005,Alleghany County,VA,37.3,Non-metro
1876,10/22/2021,72071,Isabela Municipio,PR,65.3,Metro
1877,10/22/2021,32031,Washoe County,NV,57.3,Metro
1878,10/22/2021,51059,Fairfax County,VA,68.9,Metro
1879,10/22/2021,51770,Roanoke city,VA,39.4,Metro
1880,10/22/2021,37081,Guilford County,NC,53.6,Metro
1881,10/22/2021,49013,Duchesne County,UT,36.4,Non-metro
1882,10/22/2021,26163,Wayne County,MI,48.2,Metro
1883,10/22/2021,37161,Rutherford County,NC,36.1,Non-metro
1884,10/22/2021,31147,Richardson County,NE,46.7,Non-metro
1885,10/22/2021,31139,Pierce County,NE,34.4,Non-metro
1886,10/22/2021,41061,Union County,OR,43.8,Non-metro
1887,10/22/2021,29107,Lafayette County,MO,41.1,Metro
1888,10/22/2021,46087,McCook County,SD,48.5,Metro
1889,10/22/2021,72063,Gurabo Municipio,PR,59.6,Metro
1890,10/22/2021,48387,Red River County,TX,37.1,Non-metro
1891,10/22/2021,21129,Lee County,KY,44.6,Non-metro
1892,10/22/2021,46029,Codington County,SD,48.5,Non-metro
1893,10/22/2021,48301,Loving County,TX,0.0,Non-metro
1894,10/22/2021,54065,Morgan County,WV,5.5,Non-metro
1895,10/22/2021,13151,Henry County,GA,21.1,Metro
1896,10/22/2021,13027,Brooks County,GA,31.1,Metro
1897,10/22/2021,17155,Putnam County,IL,47.8,Non-metro
1899,10/22/2021,20005,Atchison County,KS,39.9,Non-metro
1900,10/22/2021,19163,Scott County,IA,53.2,Metro
1901,10/22/2021,49053,Washington County,UT,44.2,Metro
1902,10/22/2021,17163,St. Clair County,IL,50.1,Metro
1903,10/22/2021,53033,King County,WA,71.0,Metro
1904,10/22/2021,29031,Cape Girardeau County,MO,43.8,Metro
1905,10/22/2021,26105,Mason County,MI,55.6,Non-metro
1906,10/22/2021,19031,Cedar County,IA,54.4,Non-metro
1907,10/22/2021,12041,Gilchrist County,FL,32.9,Metro
1908,10/22/2021,31085,Hayes County,NE,21.6,Non-metro
1909,10/22/2021,55003,Ashland County,WI,62.5,Non-metro
1910,10/22/2021,48131,Duval County,TX,53.9,Non-metro
1911,10/22/2021,21201,Robertson County,KY,35.0,Non-metro
1912,10/22/2021,47167,Tipton County,TN,34.7,Metro
1913,10/22/2021,1125,Tuscaloosa County,AL,38.6,Metro
1914,10/22/2021,51133,Northumberland County,VA,51.7,Non-metro
1915,10/22/2021,29097,Jasper County,MO,42.8,Metro
1916,10/22/2021,13239,Quitman County,GA,11.8,Non-metro
1917,10/22/2021,18145,Shelby County,IN,52.3,Metro
1918,10/22/2021,48085,Collin County,TX,59.5,Metro
1919,10/22/2021,48159,Franklin County,TX,32.1,Non-metro
1920,10/22/2021,46067,Hutchinson County,SD,49.1,Non-metro
1921,10/22/2021,48305,Lynn County,TX,34.4,Metro
1922,10/22/2021,6073,San Diego County,CA,51.4,Metro
1923,10/22/2021,22115,Vernon Parish,LA,44.9,Non-metro
1924,10/22/2021,46059,Hand County,SD,42.8,Non-metro
1925,10/22/2021,22077,Pointe Coupee Parish,LA,50.1,Metro
1926,10/22/2021,28003,Alcorn County,MS,34.5,Non-metro
1927,10/22/2021,34017,Hudson County,NJ,66.3,Metro
1928,10/22/2021,31129,Nuckolls County,NE,45.7,Non-metro
1929,10/22/2021,17003,Alexander County,IL,25.9,Metro
1930,10/22/2021,40029,Coal County,OK,35.6,Non-metro
1931,10/22/2021,72125,San German Municipio,PR,68.7,Metro
1933,10/22/2021,16083,Twin Falls County,ID,39.5,Non-metro
1934,10/22/2021,19001,Adair County,IA,44.6,Non-metro
1935,10/22/2021,31069,Garden County,NE,41.3,Non-metro
1936,10/22/2021,46107,Potter County,SD,53.2,Non-metro
1937,10/22/2021,21157,Marshall County,KY,49.2,Non-metro
1938,10/22/2021,18093,Lawrence County,IN,44.9,Non-metro
1939,10/22/2021,5025,Cleveland County,AR,47.0,Metro
1940,10/22/2021,29187,St. Francois County,MO,38.7,Non-metro
1941,10/22/2021,26011,Arenac County,MI,47.2,Non-metro
1942,10/22/2021,18147,Spencer County,IN,40.9,Non-metro
1943,10/22/2021,2220,Sitka City and Borough,AK,68.9,Non-metro
1944,10/22/2021,17083,Jersey County,IL,48.3,Metro
1945,10/22/2021,40019,Carter County,OK,38.3,Non-metro
1946,10/22/2021,17131,Mercer County,IL,48.7,Metro
1947,10/22/2021,21115,Johnson County,KY,45.0,Non-metro
1948,10/22/2021,20057,Ford County,KS,37.3,Non-metro
1949,10/22/2021,55049,Iowa County,WI,62.6,Metro
1950,10/22/2021,28017,Chickasaw County,MS,43.8,Non-metro
1951,10/22/2021,48123,DeWitt County,TX,41.2,Non-metro
1952,10/22/2021,13065,Clinch County,GA,30.9,Non-metro
1953,10/22/2021,72081,Lares Municipio,PR,82.0,Metro
1954,10/22/2021,30033,Garfield County,MT,17.6,Non-metro
1955,10/22/2021,54041,Lewis County,WV,29.7,Non-metro
1956,10/22/2021,28155,Webster County,MS,44.0,Non-metro
1957,10/22/2021,13129,Gordon County,GA,15.6,Non-metro
1958,10/22/2021,27063,Jackson County,MN,43.3,Non-metro
1959,10/22/2021,51077,Grayson County,VA,37.8,Non-metro
1960,10/22/2021,19007,Appanoose County,IA,42.1,Non-metro
1961,10/22/2021,31135,Perkins County,NE,35.5,Non-metro
1963,10/22/2021,51165,Rockingham County,VA,40.7,Metro
1964,10/22/2021,46109,Roberts County,SD,59.3,Non-metro
1965,10/22/2021,72095,Maunabo Municipio,PR,66.2,Metro
1966,10/22/2021,18135,Randolph County,IN,40.7,Non-metro
1967,10/22/2021,20169,Saline County,KS,44.0,Non-metro
1968,10/22/2021,33007,Coos County,NH,56.8,Non-metro
1969,10/22/2021,39127,Perry County,OH,36.3,Metro
1970,10/22/2021,1119,Sumter County,AL,43.6,Non-metro
1971,10/22/2021,53017,Douglas County,WA,54.7,Metro
1972,10/22/2021,53039,Klickitat County,WA,43.8,Non-metro
1973,10/22/2021,8061,Kiowa County,CO,34.0,Non-metro
1974,10/22/2021,5111,Poinsett County,AR,39.1,Metro
1975,10/22/2021,13111,Fannin County,GA,20.6,Non-metro
1977,10/22/2021,13123,Gilmer County,GA,13.6,Non-metro
1978,10/22/2021,38089,Stark County,ND,31.6,Non-metro
1979,10/22/2021,28065,Jefferson Davis County,MS,39.5,Non-metro
1980,10/22/2021,21041,Carroll County,KY,44.7,Non-metro
1981,10/22/2021,12065,Jefferson County,FL,54.4,Metro
1982,10/22/2021,21075,Fulton County,KY,50.7,Non-metro
1983,10/22/2021,8047,Gilpin County,CO,53.1,Metro
1984,10/22/2021,20085,Jackson County,KS,57.0,Metro
1985,10/22/2021,17191,Wayne County,IL,35.0,Non-metro
1986,10/22/2021,51145,Powhatan County,VA,38.5,Metro
1987,10/22/2021,1089,Madison County,AL,53.1,Metro
1988,10/22/2021,40109,Oklahoma County,OK,56.2,Metro
1989,10/22/2021,13201,Miller County,GA,22.1,Non-metro
1990,10/22/2021,12021,Collier County,FL,63.8,Metro
1991,10/22/2021,51149,Prince George County,VA,53.7,Metro
1992,10/22/2021,13071,Colquitt County,GA,20.4,Non-metro
1993,10/22/2021,36085,Richmond County,NY,62.1,Metro
1994,10/22/2021,47015,Cannon County,TN,28.0,Metro
1995,10/22/2021,17103,Lee County,IL,45.3,Non-metro
1996,10/22/2021,48363,Palo Pinto County,TX,33.2,Non-metro
1997,10/22/2021,29077,Greene County,MO,44.3,Metro
1998,10/22/2021,25025,Suffolk County,MA,64.5,Metro
1999,10/22/2021,22039,Evangeline Parish,LA,34.0,Non-metro
2000,10/22/2021,53005,Benton County,WA,49.4,Metro
2001,10/22/2021,24017,Charles County,MD,58.4,Metro
2002,10/22/2021,50007,Chittenden County,VT,64.4,Metro
2003,10/22/2021,22053,Jefferson Davis Parish,LA,32.7,Non-metro
2004,10/22/2021,55119,Taylor County,WI,31.9,Non-metro
2005,10/22/2021,31103,Keya Paha County,NE,26.4,Non-metro
2006,10/22/2021,20171,Scott County,KS,42.1,Non-metro
2007,10/22/2021,30081,Ravalli County,MT,44.2,Non-metro
2008,10/22/2021,36057,Montgomery County,NY,59.7,Non-metro
2009,10/22/2021,35037,Quay County,NM,34.9,Non-metro
2010,10/22/2021,1007,Bibb County,AL,30.7,Metro
2011,10/22/2021,42023,Cameron County,PA,53.6,Non-metro
2012,10/22/2021,29039,Cedar County,MO,29.1,Non-metro
2013,10/22/2021,13287,Turner County,GA,21.4,Non-metro
2014,10/22/2021,72021,Bayamon Municipio,PR,79.1,Metro
2015,10/22/2021,48239,Jackson County,TX,39.8,Non-metro
2016,10/22/2021,29141,Morgan County,MO,34.2,Non-metro
2017,10/22/2021,29133,Mississippi County,MO,39.2,Non-metro
2018,10/22/2021,51075,Goochland County,VA,61.5,Metro
2019,10/22/2021,17041,Douglas County,IL,40.1,Non-metro
2020,10/22/2021,21043,Carter County,KY,41.8,Non-metro
2021,10/22/2021,12007,Bradford County,FL,38.0,Non-metro
2022,10/22/2021,51183,Sussex County,VA,33.6,Metro
2023,10/22/2021,26127,Oceana County,MI,49.5,Non-metro
2024,10/22/2021,36035,Fulton County,NY,48.5,Non-metro
2025,10/22/2021,38069,Pierce County,ND,41.8,Non-metro
2026,10/22/2021,6035,Lassen County,CA,32.4,Non-metro
2027,10/22/2021,18055,Greene County,IN,37.1,Non-metro
2028,10/22/2021,48393,Roberts County,TX,29.2,Non-metro
2029,10/22/2021,48043,Brewster County,TX,50.0,Non-metro
2030,10/22/2021,4009,Graham County,AZ,54.3,Non-metro
2031,10/22/2021,42045,Delaware County,PA,65.1,Metro
2032,10/22/2021,48267,Kimble County,TX,40.1,Non-metro
2033,10/22/2021,31051,Dixon County,NE,38.7,Metro
2034,10/22/2021,19109,Kossuth County,IA,47.9,Non-metro
2035,10/22/2021,36087,Rockland County,NY,56.1,Metro
2036,10/22/2021,19017,Bremer County,IA,54.2,Metro
2037,10/22/2021,42025,Carbon County,PA,57.4,Metro
2038,10/22/2021,29165,Platte County,MO,49.3,Metro
2039,10/22/2021,55067,Langlade County,WI,48.9,Non-metro
2040,10/22/2021,2230,Skagway Municipality,AK,66.9,Non-metro
2041,10/22/2021,42063,Indiana County,PA,42.5,Non-metro
2042,10/22/2021,22067,Morehouse Parish,LA,40.1,Non-metro
2043,10/22/2021,40153,Woodward County,OK,34.0,Non-metro
2044,10/22/2021,56033,Sheridan County,WY,44.8,Non-metro
2045,10/22/2021,12035,Flagler County,FL,57.4,Metro
2046,10/22/2021,13227,Pickens County,GA,14.7,Metro
2047,10/22/2021,18133,Putnam County,IN,39.0,Metro
2048,10/22/2021,31125,Nance County,NE,26.7,Non-metro
2049,10/22/2021,48361,Orange County,TX,32.5,Metro
2050,10/22/2021,8005,Arapahoe County,CO,59.0,Metro
2051,10/22/2021,19167,Sioux County,IA,38.0,Non-metro
2052,10/22/2021,27019,Carver County,MN,56.9,Metro
2053,10/22/2021,42051,Fayette County,PA,53.0,Metro
2054,10/22/2021,56013,Fremont County,WY,54.7,Non-metro
2055,10/22/2021,17081,Jefferson County,IL,35.7,Non-metro
2056,10/22/2021,48283,La Salle County,TX,57.1,Non-metro
2057,10/22/2021,1079,Lawrence County,AL,41.9,Metro
2058,10/22/2021,4023,Santa Cruz County,AZ,90.4,Non-metro
2059,10/22/2021,6115,Yuba County,CA,43.9,Metro
2060,10/22/2021,28139,Tippah County,MS,37.7,Non-metro
2061,10/22/2021,19085,Harrison County,IA,46.9,Metro
2062,10/22/2021,18173,Warrick County,IN,57.6,Metro
2063,10/22/2021,39151,Stark County,OH,48.5,Metro
2064,10/22/2021,18005,Bartholomew County,IN,53.7,Metro
2065,10/22/2021,13195,Madison County,GA,22.3,Metro
2066,10/22/2021,30063,Missoula County,MT,58.3,Metro
2067,10/22/2021,36061,New York County,NY,73.3,Metro
2068,10/22/2021,22017,Caddo Parish,LA,43.0,Metro
2069,10/22/2021,48235,Irion County,TX,36.9,Metro
2070,10/22/2021,8013,Boulder County,CO,69.5,Metro
2071,10/22/2021,13289,Twiggs County,GA,13.1,Metro
2072,10/22/2021,8119,Teller County,CO,48.9,Metro
2073,10/22/2021,1069,Houston County,AL,37.8,Metro
2074,10/22/2021,72077,Juncos Municipio,PR,65.9,Metro
2075,10/22/2021,42099,Perry County,PA,46.4,Metro
2076,10/22/2021,28071,Lafayette County,MS,49.8,Non-metro
2077,10/22/2021,47083,Houston County,TN,36.4,Non-metro
2079,10/22/2021,13269,Taylor County,GA,28.3,Non-metro
2080,10/22/2021,38025,Dunn County,ND,20.9,Non-metro
2081,10/22/2021,2050,Bethel Census Area,AK,57.6,Non-metro
2082,10/22/2021,41069,Wheeler County,OR,51.7,Non-metro
2083,10/22/2021,5143,Washington County,AR,47.9,Metro
2084,10/22/2021,48289,Leon County,TX,32.2,Non-metro
2085,10/22/2021,19187,Webster County,IA,52.0,Non-metro
2086,10/22/2021,2158,Kusilvak Census Area,AK,58.2,Non-metro
2088,10/22/2021,12013,Calhoun County,FL,31.4,Non-metro
2089,10/22/2021,29203,Shannon County,MO,27.7,Non-metro
2090,10/22/2021,31105,Kimball County,NE,31.9,Non-metro
2091,10/22/2021,17189,Washington County,IL,48.5,Non-metro
2093,10/22/2021,26075,Jackson County,MI,47.9,Metro
2094,10/22/2021,6093,Siskiyou County,CA,47.7,Non-metro
2095,10/22/2021,46105,Perkins County,SD,27.6,Non-metro
2096,10/22/2021,29227,Worth County,MO,36.5,Non-metro
2097,10/22/2021,40137,Stephens County,OK,42.0,Non-metro
2098,10/22/2021,21221,Trigg County,KY,42.3,Metro
2099,10/22/2021,18013,Brown County,IN,46.4,Metro
2100,10/22/2021,13157,Jackson County,GA,24.5,Non-metro
2102,10/22/2021,55085,Oneida County,WI,60.3,Non-metro
2103,10/22/2021,39137,Putnam County,OH,43.6,Non-metro
2104,10/22/2021,56031,Platte County,WY,36.2,Non-metro
2105,10/22/2021,72073,Jayuya Municipio,PR,72.0,Non-metro
2106,10/22/2021,24005,Baltimore County,MD,63.7,Metro
2107,10/22/2021,45011,Barnwell County,SC,48.6,Non-metro
2108,10/22/2021,37043,Clay County,NC,47.7,Non-metro
2109,10/22/2021,19105,Jones County,IA,53.7,Metro
2110,10/22/2021,13097,Douglas County,GA,28.3,Metro
2111,10/22/2021,13125,Glascock County,GA,14.0,Non-metro
2112,10/22/2021,42017,Bucks County,PA,64.4,Metro
2113,10/22/2021,36009,Cattaraugus County,NY,49.3,Non-metro
2114,10/22/2021,30015,Chouteau County,MT,27.5,Non-metro
2115,10/22/2021,45083,Spartanburg County,SC,38.8,Metro
2116,10/22/2021,54025,Greenbrier County,WV,34.2,Non-metro
2117,10/22/2021,28067,Jones County,MS,37.9,Non-metro
2118,10/22/2021,19177,Van Buren County,IA,38.5,Non-metro
2119,10/22/2021,34027,Morris County,NJ,69.7,Metro
2120,10/22/2021,39149,Shelby County,OH,32.1,Non-metro
2121,10/22/2021,72057,Guayama Municipio,PR,63.5,Metro
2122,10/22/2021,20187,Stanton County,KS,44.3,Non-metro
2123,10/22/2021,21237,Wolfe County,KY,48.3,Non-metro
2124,10/22/2021,48203,Harrison County,TX,35.5,Non-metro
2125,10/22/2021,12133,Washington County,FL,28.7,Non-metro
2126,10/22/2021,72127,San Juan Municipio,PR,67.2,Metro
2127,10/22/2021,33005,Cheshire County,NH,56.5,Non-metro
2128,10/22/2021,1127,Walker County,AL,41.9,Metro
2129,10/22/2021,29005,Atchison County,MO,51.1,Non-metro
2131,10/22/2021,47121,Meigs County,TN,61.0,Non-metro
2132,10/22/2021,48171,Gillespie County,TX,48.8,Non-metro
2133,10/22/2021,40005,Atoka County,OK,31.7,Non-metro
2134,10/22/2021,20143,Ottawa County,KS,36.7,Non-metro
2135,10/22/2021,6013,Contra Costa County,CA,70.9,Metro
2136,10/22/2021,24013,Carroll County,MD,65.7,Metro
2137,10/22/2021,6001,Alameda County,CA,70.7,Metro
2138,10/22/2021,39119,Muskingum County,OH,43.4,Non-metro
2139,10/22/2021,42111,Somerset County,PA,44.0,Non-metro
2140,10/22/2021,19193,Woodbury County,IA,49.9,Metro
2141,10/22/2021,21011,Bath County,KY,49.9,Non-metro
2142,10/22/2021,47111,Macon County,TN,27.6,Metro
2143,10/22/2021,46025,Clark County,SD,45.4,Non-metro
2144,10/22/2021,19125,Marion County,IA,47.9,Non-metro
2145,10/22/2021,51580,Covington city,VA,33.7,Non-metro
2146,10/22/2021,28121,Rankin County,MS,46.6,Metro
2147,10/22/2021,36033,Franklin County,NY,57.4,Non-metro
2148,10/22/2021,13037,Calhoun County,GA,21.1,Non-metro
2149,10/22/2021,1019,Cherokee County,AL,28.3,Non-metro
2150,10/22/2021,46009,Bon Homme County,SD,50.6,Non-metro
2151,10/22/2021,18091,LaPorte County,IN,51.2,Metro
2152,10/22/2021,22033,East Baton Rouge Parish,LA,50.0,Metro
2153,10/22/2021,55033,Dunn County,WI,43.9,Non-metro
2154,10/22/2021,19117,Lucas County,IA,41.5,Non-metro
2155,10/22/2021,39105,Meigs County,OH,39.1,Non-metro
2156,10/22/2021,55083,Oconto County,WI,47.9,Metro
2157,10/22/2021,30045,Judith Basin County,MT,34.6,Non-metro
2158,10/22/2021,47097,Lauderdale County,TN,33.2,Non-metro
2159,10/22/2021,31017,Brown County,NE,32.7,Non-metro
2160,10/22/2021,49009,Daggett County,UT,53.8,Non-metro
2161,10/22/2021,13127,Glynn County,GA,44.9,Metro
2162,10/22/2021,20013,Brown County,KS,53.5,Non-metro
2163,10/22/2021,28131,Stone County,MS,39.8,Non-metro
2164,10/22/2021,29087,Holt County,MO,37.6,Non-metro
2165,10/22/2021,27101,Murray County,MN,47.0,Non-metro
2166,10/22/2021,38047,Logan County,ND,30.4,Non-metro
2167,10/22/2021,21125,Laurel County,KY,37.6,Non-metro
2168,10/22/2021,48173,Glasscock County,TX,37.6,Non-metro
2169,10/22/2021,16015,Boise County,ID,28.4,Metro
2170,10/22/2021,21163,Meade County,KY,38.3,Metro
2171,10/22/2021,26093,Livingston County,MI,55.6,Metro
2172,10/22/2021,26019,Benzie County,MI,62.2,Non-metro
2173,10/22/2021,48213,Henderson County,TX,34.9,Non-metro
2174,10/22/2021,56019,Johnson County,WY,37.7,Non-metro
2175,10/22/2021,20161,Riley County,KS,34.0,Metro
2176,10/22/2021,41023,Grant County,OR,41.9,Non-metro
2177,10/22/2021,37113,Macon County,NC,53.4,Non-metro
2178,10/22/2021,38019,Cavalier County,ND,54.9,Non-metro
2179,10/22/2021,40105,Nowata County,OK,36.5,Non-metro
2180,10/22/2021,48507,Zavala County,TX,46.3,Non-metro
2181,10/22/2021,54005,Boone County,WV,30.5,Metro
2182,10/22/2021,16031,Cassia County,ID,30.7,Non-metro
2183,10/22/2021,29175,Randolph County,MO,33.2,Non-metro
2184,10/22/2021,17201,Winnebago County,IL,46.8,Metro
2185,10/22/2021,48367,Parker County,TX,40.4,Metro
2186,10/22/2021,42059,Greene County,PA,43.0,Non-metro
2187,10/22/2021,20031,Coffey County,KS,47.2,Non-metro
2188,10/22/2021,31063,Frontier County,NE,24.1,Non-metro
2189,10/22/2021,12125,Union County,FL,32.6,Non-metro
2190,10/22/2021,40095,Marshall County,OK,39.4,Non-metro
2191,10/22/2021,13039,Camden County,GA,42.6,Non-metro
2192,10/22/2021,19171,Tama County,IA,56.4,Non-metro
2193,10/22/2021,22007,Assumption Parish,LA,38.3,Non-metro
2194,10/22/2021,23031,York County,ME,71.2,Metro
2195,10/22/2021,41035,Klamath County,OR,45.7,Non-metro
2196,10/22/2021,51760,Richmond city,VA,40.7,Metro
2197,10/22/2021,45067,Marion County,SC,43.1,Non-metro
2198,10/22/2021,20153,Rawlins County,KS,38.5,Non-metro
2199,10/22/2021,34005,Burlington County,NJ,66.0,Metro
2200,10/22/2021,17141,Ogle County,IL,46.9,Non-metro
2201,10/22/2021,50009,Essex County,VT,34.7,Non-metro
2202,10/22/2021,56005,Campbell County,WY,25.1,Non-metro
2203,10/22/2021,20007,Barber County,KS,42.6,Non-metro
2204,10/22/2021,20001,Allen County,KS,39.9,Non-metro
2205,10/22/2021,47091,Johnson County,TN,33.4,Non-metro
2206,10/22/2021,37001,Alamance County,NC,51.0,Metro
2207,10/22/2021,1117,Shelby County,AL,31.9,Metro
2208,10/22/2021,51087,Henrico County,VA,51.7,Metro
2209,10/22/2021,48503,Young County,TX,36.8,Non-metro
2210,10/22/2021,48331,Milam County,TX,40.1,Non-metro
2211,10/22/2021,45015,Berkeley County,SC,41.6,Metro
2212,10/22/2021,29025,Caldwell County,MO,35.0,Metro
2213,10/22/2021,34013,Essex County,NJ,60.7,Metro
2214,10/22/2021,45059,Laurens County,SC,34.4,Metro
2215,10/22/2021,55039,Fond du Lac County,WI,49.7,Metro
2216,10/22/2021,54003,Berkeley County,WV,30.7,Metro
2217,10/22/2021,55071,Manitowoc County,WI,54.3,Non-metro
2218,10/22/2021,48169,Garza County,TX,46.8,Non-metro
2219,10/22/2021,37079,Greene County,NC,44.4,Non-metro
2220,10/22/2021,39073,Hocking County,OH,42.5,Metro
2221,10/22/2021,48329,Midland County,TX,38.5,Metro
2222,10/22/2021,12039,Gadsden County,FL,52.5,Metro
2224,10/22/2021,34037,Sussex County,NJ,56.1,Metro
2225,10/22/2021,35027,Lincoln County,NM,41.1,Non-metro
2226,10/22/2021,12131,Walton County,FL,42.0,Metro
2227,10/22/2021,23009,Hancock County,ME,68.8,Non-metro
2228,10/22/2021,48449,Titus County,TX,33.4,Non-metro
2229,10/22/2021,16081,Teton County,ID,53.0,Non-metro
2230,10/22/2021,37107,Lenoir County,NC,47.0,Non-metro
2231,10/22/2021,40043,Dewey County,OK,23.4,Non-metro
2232,10/22/2021,13205,Mitchell County,GA,21.1,Non-metro
2233,10/22/2021,53019,Ferry County,WA,49.1,Non-metro
2234,10/22/2021,18017,Cass County,IN,40.8,Non-metro
2235,10/22/2021,19161,Sac County,IA,48.1,Non-metro
2236,10/22/2021,55007,Bayfield County,WI,74.6,Non-metro
2237,10/22/2021,17197,Will County,IL,53.7,Metro
2238,10/22/2021,48395,Robertson County,TX,39.0,Metro
2239,10/22/2021,37097,Iredell County,NC,45.9,Metro
2240,10/22/2021,30017,Custer County,MT,38.1,Non-metro
2241,10/22/2021,13147,Hart County,GA,26.7,Non-metro
2242,10/22/2021,33003,Carroll County,NH,64.1,Non-metro
2244,10/22/2021,54097,Upshur County,WV,8.4,Non-metro
2245,10/22/2021,51510,Alexandria city,VA,56.3,Metro
2246,10/22/2021,36013,Chautauqua County,NY,52.3,Non-metro
2247,10/22/2021,23021,Piscataquis County,ME,56.2,Non-metro
2248,10/22/2021,13095,Dougherty County,GA,23.6,Metro
2249,10/22/2021,18071,Jackson County,IN,47.9,Non-metro
2250,10/22/2021,12049,Hardee County,FL,37.2,Non-metro
2251,10/22/2021,20189,Stevens County,KS,31.4,Non-metro
2252,10/22/2021,19179,Wapello County,IA,44.5,Non-metro
2253,10/22/2021,48149,Fayette County,TX,45.4,Non-metro
2254,10/22/2021,34031,Passaic County,NJ,60.5,Metro
2255,10/22/2021,26053,Gogebic County,MI,61.0,Non-metro
2256,10/22/2021,9001,Fairfield County,CT,71.9,Metro
2257,10/22/2021,21193,Perry County,KY,55.6,Non-metro
2258,10/22/2021,6023,Humboldt County,CA,57.9,Non-metro
2259,10/22/2021,35061,Valencia County,NM,47.6,Metro
2260,10/22/2021,13261,Sumter County,GA,38.1,Non-metro
2261,10/22/2021,13279,Toombs County,GA,20.9,Non-metro
2262,10/22/2021,40129,Roger Mills County,OK,32.5,Non-metro
2263,10/22/2021,54009,Brooke County,WV,21.6,Metro
2264,10/22/2021,42043,Dauphin County,PA,58.0,Metro
2265,10/22/2021,36011,Cayuga County,NY,53.4,Non-metro
2266,10/22/2021,72113,Ponce Municipio,PR,76.6,Metro
2267,10/22/2021,8007,Archuleta County,CO,52.2,Non-metro
2268,10/22/2021,48453,Travis County,TX,61.4,Metro
2269,10/22/2021,47031,Coffee County,TN,40.3,Non-metro
2270,10/22/2021,1049,DeKalb County,AL,29.6,Non-metro
2271,10/22/2021,56003,Big Horn County,WY,32.5,Non-metro
2272,10/22/2021,32027,Pershing County,NV,32.3,Non-metro
2273,10/22/2021,13169,Jones County,GA,23.9,Metro
2274,10/22/2021,19101,Jefferson County,IA,43.9,Non-metro
2275,10/22/2021,72065,Hatillo Municipio,PR,62.3,Metro
2276,10/22/2021,38053,McKenzie County,ND,18.6,Non-metro
2277,10/22/2021,1017,Chambers County,AL,27.7,Non-metro
2278,10/22/2021,27025,Chisago County,MN,50.0,Metro
2279,10/22/2021,39027,Clinton County,OH,41.8,Non-metro
2280,10/22/2021,12037,Franklin County,FL,44.3,Non-metro
2281,10/22/2021,42123,Warren County,PA,43.9,Non-metro
