FIPS,POPESTIMATE2020,Case_Count,% Pop Cases,Total_Vaccines,% Vaccinated
51163,22757,1683,0.07395526651140308,9974,0.43828272619413805
51165,82346,7624,0.09258494644548612,33333,0.4047919753236344
51167,26647,2687,0.1008368671895523,11273,0.4230494990055166
51169,21629,2244,0.1037495954505525,10914,0.504600305145869
51171,43905,4871,0.11094408381733288,19449,0.4429791595490263
51173,30090,3380,0.11232967763376538,13068,0.4342971086739781
51177,138449,11898,0.08593778214360523,57072,0.41222399583962327
51179,156748,13329,0.08503457779365606,74151,0.47305866741521424
51185,40529,4418,0.10900836438106047,15325,0.3781243060524563
51187,40475,3745,0.09252625077208153,14167,0.3500185299567634
51191,53695,6004,0.11181674271347425,27882,0.5192662259055778
51195,37206,3910,0.10509057678869,15296,0.4111164865881847
51197,28620,3377,0.11799440950384346,10069,0.3518169112508735
51199,69199,4454,0.064365091981098,35390,0.5114235754851949
51510,158726,12869,0.08107682421279437,89417,0.5633418595567203
51540,46950,4472,0.09525026624068157,22537,0.4800212992545261
51550,247011,24904,0.1008214209083806,101198,0.4096902567092154
51590,39869,4972,0.12470842007574807,13359,0.3350723619855025
51630,29492,2411,0.08175098331750984,10982,0.3723721687237217
51650,135464,12640,0.09330892340400401,72727,0.5368732652217564
51660,53204,6995,0.13147507706187506,19786,0.3718893316292008
51670,22375,3109,0.13894972067039107,6627,0.29617877094972067
51680,81561,8369,0.10261031620504898,24882,0.30507227719130464
51683,40869,4482,0.10966747412464214,19100,0.46734688883995207
51700,179062,17107,0.09553674146385051,85086,0.47517619595447386
51710,242803,21134,0.08704175813313673,114731,0.4725271104558016
51730,30446,4407,0.14474807856532879,10402,0.34165407606910597
51740,95094,10377,0.10912360401287148,76907,0.808747134414369
51760,232226,19911,0.08573975351597152,93632,0.4031934408722537
51770,99058,9788,0.09881079771447031,38994,0.3936481657210927
51775,25340,2549,0.10059194948697711,11780,0.4648776637726914
51790,25190,2785,0.11055974593092498,11509,0.45688765383088525
51800,93913,9301,0.09903847177707027,41565,0.442590482680779
51810,451231,43008,0.09531260041974067,232871,0.5160793473852638
51820,22741,2667,0.11727716459258608,9550,0.4199463524031485
51840,27700,3216,0.11610108303249098,11527,0.4161371841155235
53003,22820,2259,0.09899211218229623,8370,0.366783523225241
53005,206426,27270,0.132105451832618,100674,0.4877001928051699
53007,77574,9354,0.12058163817773997,48316,0.622837548663212
53009,78067,3584,0.04590928305173761,47944,0.614139136895231
53011,496865,35182,0.07080796594648446,278319,0.5601501413864933
53015,111371,11027,0.09901141230661482,57892,0.5198121593592587
53017,43560,5137,0.11792929292929293,23642,0.5427456382001836
53021,97075,17930,0.18470254957507082,41983,0.4324800412052537
53025,99377,13205,0.1328778288738843,48012,0.48312989927246747
53027,75950,6593,0.0868071099407505,39200,0.5161290322580645
53029,86014,3020,0.03511056339665636,49884,0.5799521008207966
53033,2274315,144553,0.06355891774006679,1595222,0.7014076765971292
53035,272787,13716,0.05028098846352649,156433,0.5734620784714815
53037,49204,4161,0.08456629542313633,23251,0.47254288269246403
53039,22697,1454,0.06406132969114861,9793,0.4314667136625986
53041,82109,8208,0.09996468109464249,36488,0.4443849029947996
53045,68224,4372,0.06408302063789868,35533,0.5208284474671669
53047,42620,3978,0.09333646175504458,25990,0.6098076020647584
53049,22984,1507,0.06556735120083536,11237,0.488905325443787
53053,913890,78171,0.08553655253914585,502888,0.5502719145630218
53057,130789,8612,0.06584651614432406,76594,0.5856302900090986
53061,830393,55456,0.06678283656052014,502607,0.6052640135453936
53063,528225,61709,0.11682332339438686,280705,0.531411803682143
53065,46360,3727,0.08039257981018119,15893,0.34281708369283864
53067,294074,16581,0.0563837673510749,169100,0.5750253337595299
53071,61292,7577,0.123621353520851,34362,0.5606278143966587
53073,231016,13691,0.05926429338227655,147100,0.6367524327319319
53075,49500,4985,0.1007070707070707,20539,0.4149292929292929
53077,251879,38546,0.15303379797442423,133090,0.5283886310490354
54039,176253,1245,0.007063709553879934,56062,0.3180768554294111
55001,20498,1931,0.09420431261586497,10294,0.5021953361303542
55005,45090,6163,0.13668219117320915,21807,0.48363273453093814
55009,264610,35220,0.1331015456709875,151161,0.5712595895846718
55015,50209,6562,0.13069370033260969,25113,0.5001692923579438
55017,64737,7707,0.11905092914407525,33112,0.5114849313375659
55019,34720,3797,0.10936059907834102,11598,0.3340437788018433
55021,57668,5691,0.09868557952417285,34416,0.5967954498161893
55025,552536,49750,0.09003938204931443,401744,0.7270910854677343
55027,87336,10275,0.11764907941742236,40685,0.4658445543647522
55029,27889,2933,0.10516691168561082,19645,0.7043995840654022
55031,43702,4779,0.10935426296279346,16507,0.37771726694430463
55033,45452,5434,0.11955469506292353,19875,0.4372744873712928
55035,105260,12763,0.12125213756412692,58070,0.5516815504465133
55039,102902,14053,0.1365668305766652,51213,0.49768711978387203
55043,51021,5200,0.1019188177417142,25665,0.5030281648732875
55045,36603,3777,0.10318826325711007,21264,0.5809359888533727
55049,23640,2248,0.09509306260575297,14790,0.6256345177664975
55053,20630,2299,0.1114396509936985,9234,0.44760058167716915
55055,85038,9565,0.11247912697852724,43450,0.5109480467555682
55057,26908,2712,0.10078786977850454,12561,0.4668128437639364
55059,169671,19166,0.11295978688167099,89092,0.5250867856027253
55061,20386,2713,0.13308152653782007,9565,0.46919454527616994
55063,118502,13914,0.11741573981873724,72175,0.609061450439655
55069,27566,3394,0.12312268736849742,13817,0.5012334034680404
55071,78757,8233,0.1045367395914014,42808,0.5435453356527039
55073,135593,16816,0.12401820152957749,72624,0.5356028703546644
55075,40262,4717,0.11715761760468929,19360,0.4808504296855596
55079,945016,77755,0.08227903019631413,525761,0.5563514268541485
55081,46582,5286,0.11347730883173758,21674,0.46528702073762396
55083,38383,5462,0.142302581872183,18132,0.47239663392647785
55085,35751,3713,0.10385723476266398,21422,0.5992000223769964
55087,188766,23115,0.12245319602046979,106989,0.5667810940529544
55089,90043,9693,0.1076485679064447,57298,0.6363404151349911
55093,42700,4561,0.10681498829039812,16839,0.3943559718969555
55095,43794,5223,0.11926291272777093,19981,0.4562497145727725
55097,71032,7845,0.11044318053834891,39278,0.5529620452753689
55101,195802,23762,0.12135728950674661,104716,0.5348055688910226
55105,163084,18048,0.11066689558754997,100083,0.6136898776090849
55109,91838,9467,0.1030836908469261,39609,0.43129205775387097
55111,64449,6650,0.10318236124687738,36509,0.566478921317631
55115,40786,4969,0.12183102044819301,19408,0.47584955622027164
55117,115240,14460,0.1254772648385977,63225,0.5486376258243666
55119,20318,2289,0.11265872625258391,6462,0.3180431144797716
55121,29681,3801,0.12806172298776997,17264,0.5816515616050673
55123,30861,2179,0.0706069148763812,15352,0.497456336476459
55125,22356,2191,0.09800500984075863,13455,0.6018518518518519
55127,103953,12022,0.11564841803507354,49951,0.4805152328456129
55131,136445,17247,0.12640257979405622,70509,0.5167576679248048
55133,406172,49432,0.12170213604088909,252653,0.6220345075485263
55135,50664,5736,0.11321648507816201,24700,0.48752565924522345
55137,24326,2164,0.08895831620488366,9769,0.4015867795774069
55139,171631,21220,0.12363733824309128,93680,0.5458221416876905
55141,72560,8096,0.1115766262403528,40078,0.5523428886438809
56001,38950,5395,0.1385109114249037,18403,0.4724775353016688
56005,46676,6867,0.14712057588482302,11562,0.24770760133687547
56013,39317,6783,0.1725207925324923,21343,0.5428440623648804
56021,100595,13835,0.1375316864655301,46622,0.46346239872757095
56025,80815,11269,0.13944193528429127,30451,0.3767988615974757
56029,29331,3860,0.13160137738229177,11878,0.40496403122975694
56033,30863,4177,0.13534005119398632,13628,0.4415643326961086
56037,42673,6298,0.14758746748529517,16445,0.3853724837719401
56039,23497,4635,0.19725922458186151,18884,0.8036770651572541
56041,20215,3212,0.15889191194657432,8355,0.41330695028444225
